index,eval_experiment_uuid,run_uuid,si,i,ni,ri,metric_val,model_config_uuid,model_uuid,model_classpath,hyperparameters,class_ratio,iteration_type,iteration_params,matrix_type,target_threshold,validation_precision,validation_gender_rel_tpr_parity,alpha,alpha_shift,eta_exp_budget,tuner,test_precision,test_gender_rel_tpr_parity,is_selected,validation_is_pareto_optimal,test_is_pareto_optimal,Model Type
135,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.8121,b855777cf256270f38f475a6a12e3f44,d5542488eaf676958636ea896330653c,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 25, 'random_state': 970567861, 'optimizer__lr': 0.0015477164131687117, 'model__dropout': 0.1260308797558671, 'model__input_dim': 106, 'optimizer__betas': [0.95, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [100, 50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.7335,0.928738786279683,dynamic,0.0,0.037,FB,0.7337,0.947230419276844,False,False,False,NN
136,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.8869,3f2cad924623bd83ce50f957ffa5e107,2d3554d44481326e5590a6226609a9dc,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 25, 'random_state': 244744332, 'optimizer__lr': 0.00491186153318642, 'model__dropout': 0.29815364747804646, 'model__input_dim': 106, 'optimizer__betas': [0.9, 0.9995], 'optimizer__amsgrad': True, 'model__hidden_layers': [50], 'model__use_batch_norm': True, 'optimizer__weight_decay': 0.001}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9515,0.83570916185337,dynamic,0.0,0.037,FB,0.9471,0.8110809439665,False,False,False,NN
137,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7319,2cc325c07a774ee6cf28fabb21cb2fe2,77bae518ed40630a33fd3d419d080d20,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 42, 'num_leaves': 421, 'n_estimators': 2079, 'random_state': 822050912, 'boosting_type': 'dart', 'learning_rate': 0.21013690373723837, 'min_child_samples': 50}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9763,0.616803693931398,dynamic,0.0,0.037,FB,0.9771,0.620633699330745,False,False,False,LGBM
138,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7661,268616d93ed7c1c33b901cf6baa6fa94,568e08e50c4b033043c93f727ef17bb1,sklearn.tree.DecisionTreeClassifier,"{'n_jobs': -1, 'splitter': 'best', 'criterion': 'entropy', 'max_depth': 23, 'random_state': 568132202, 'min_samples_leaf': 14, 'min_samples_split': 49}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9694,0.659117469899239,dynamic,0.0,0.037,FB,0.9692,0.642478590653291,False,False,False,DT
139,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7485,1d850eccfd9dbd48c76867fec5228dfc,37aea5daeee997c72f424f7caa368bf6,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 18, 'num_leaves': 245, 'n_estimators': 263, 'random_state': 418744974, 'boosting_type': 'gbdt', 'learning_rate': 0.30114192640634324, 'min_child_samples': 22}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9775,0.636062074937466,dynamic,0.0,0.037,FB,0.9778,0.644003238781076,False,False,False,LGBM
140,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6579,fce626d069d15620f3d83b638a24f5fe,ad5bfb6df93f2076a1050f5f2f381c97,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': 8, 'criterion': 'gini', 'max_depth': 18, 'max_features': 'log2', 'n_estimators': 365, 'random_state': 765694462, 'min_samples_leaf': 15, 'min_samples_split': 20}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.99,0.533869494621473,dynamic,0.0,0.037,FB,0.9883,0.534333845069126,False,False,False,RF
141,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.8163,4f122b1d5d533a84b7181ef2f7d9d26f,1dc263299a7d51a2aecc06a03be32fc0,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 75, 'random_state': 948104066, 'optimizer__lr': 0.0033579659225470224, 'model__dropout': 0.16763151509135749, 'model__input_dim': 106, 'optimizer__betas': [0.95, 0.999], 'optimizer__amsgrad': True, 'model__hidden_layers': [50, 50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8813,0.764805961123722,dynamic,0.0,0.037,FB,0.8821,0.752121665238243,False,False,False,NN
142,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6901,c335a8cc028322d165bd83b2664f9326,1c80d202c5cba499ddd339ab49d06f87,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': 8, 'criterion': 'gini', 'max_depth': 32, 'max_features': 'log2', 'n_estimators': 106, 'random_state': 177303722, 'min_samples_leaf': 61, 'min_samples_split': 18}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9782,0.569251565543619,dynamic,0.0,0.037,FB,0.9796,0.561991110355016,False,False,False,RF
143,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6657,aa2f0b4d689b4b206cf6d3fe4303be62,0445baa88f8c274f6e3de2b9ca61fb39,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': 8, 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 155, 'random_state': 719307302, 'min_samples_leaf': 1, 'min_samples_split': 13}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9876,0.542159280193611,dynamic,0.0,0.037,FB,0.9883,0.537606228991352,False,False,False,RF
144,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6891,11c6a74fc5085d9b31ca431a58d5d1ef,0a3e0fca9416e5ededd7b806e0960f0d,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 7, 'num_leaves': 23, 'n_estimators': 1722, 'random_state': 681007818, 'boosting_type': 'goss', 'learning_rate': 0.1054861222829727, 'min_child_samples': 94}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9721,0.56881367972397,dynamic,0.0,0.037,FB,0.9743,0.568447089951865,False,False,False,LGBM
145,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6778,72e79cdced5cbc15f9e38bdeb0be25ef,03d88d8b9ae2a30c717df43cef3c4d35,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 75, 'random_state': 124845189, 'optimizer__lr': 0.0014135114512839892, 'model__dropout': 0.045498888865764676, 'model__input_dim': 106, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [500, 200], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.001}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.824,0.587559779023747,dynamic,0.0,0.037,FB,0.8275,0.611064900551606,False,False,False,NN
146,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6951,3adf521e2a7292a0328bf553609a285d,27de7ea5bd7b578ecb38f81991af4a5f,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 75, 'random_state': 971569752, 'optimizer__lr': 0.003773601219634887, 'model__dropout': 0.2844152720244474, 'model__input_dim': 106, 'optimizer__betas': [0.9, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [20], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.001}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9286,0.581874725581357,dynamic,0.0,0.037,FB,0.9386,0.582493050838216,False,False,False,NN
147,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7077,19426e04f38c0dfac22ca4b17fc163e0,e3fa681cf5b8abde94811718d1ee0ae9,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 53, 'num_leaves': 11, 'n_estimators': 546, 'random_state': 964029981, 'boosting_type': 'goss', 'learning_rate': 0.10565423088795503, 'min_child_samples': 8}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9813,0.588479277895458,dynamic,0.0,0.037,FB,0.9805,0.591283209052026,False,False,False,LGBM
148,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7558,d34ec6ae28d64530c40bf9c00fa90ddb,66ba405954e27837c70da867be9ad961,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 44, 'num_leaves': 231, 'n_estimators': 3333, 'random_state': 847264726, 'boosting_type': 'goss', 'learning_rate': 0.1039937930191393, 'min_child_samples': 151}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9687,0.646592672371462,dynamic,0.0,0.037,FB,0.9676,0.642475487858796,False,False,False,LGBM
149,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7471,d4555db1dd96d0b95b626928ae180280,711be825af93ada16086583b796d20fb,sklearn.tree.DecisionTreeClassifier,"{'n_jobs': -1, 'splitter': 'best', 'criterion': 'entropy', 'max_depth': 17, 'random_state': 303696046, 'min_samples_leaf': 13, 'min_samples_split': 28}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.95,0.640192470211791,dynamic,0.0,0.037,FB,0.9528,0.64465515193848,False,False,False,DT
150,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.8815,5b19d700c1990b7208beb99e11686113,0a52546304d049dabd408ef699fdd39c,custom.dtbased.FairLearnClassifier,"{'T': 20, 'eps': 0.27107534496289276, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 505399561, 'model__splitter': 'best', 'model__criterion': 'entropy', 'model__max_depth': 33, 'protected_column': 'sex', 'model__min_samples_leaf': 12, 'model__min_samples_split': 6}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8777,0.885280900392228,dynamic,0.0,0.037,FB,0.8772,0.890360574477241,False,False,False,EG
151,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7013,eaea67495890d35c54cf6821ec28c14d,74d31d50b666a1ea98b2e9a8e0409b6c,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': 8, 'criterion': 'gini', 'max_depth': 14, 'max_features': 'sqrt', 'n_estimators': 223, 'random_state': 285111130, 'min_samples_leaf': 54, 'min_samples_split': 28}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9806,0.581384106082553,dynamic,0.0,0.037,FB,0.9801,0.580835579104308,False,False,False,RF
152,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.6725,3f357e59dcd1687e8371ae62d9339db2,f898c7cfa2045edb11b847ce9ad73202,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': 8, 'criterion': 'gini', 'max_depth': 32, 'max_features': 'log2', 'n_estimators': 236, 'random_state': 231557515, 'min_samples_leaf': 9, 'min_samples_split': 55}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9904,0.549263570613931,dynamic,0.0,0.037,FB,0.9891,0.54266058761035,False,False,False,RF
153,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.7381,4b45a0687b2c4b904d9ebecd992b9061,ff2c1d231a0e075f95547d42b869e26c,sklearn.tree.DecisionTreeClassifier,"{'n_jobs': -1, 'splitter': 'best', 'criterion': 'entropy', 'max_depth': 7, 'random_state': 503260608, 'min_samples_leaf': 10, 'min_samples_split': 5}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.966,0.625852576545853,dynamic,0.0,0.037,FB,0.9646,0.621058108962817,False,False,False,DT
154,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.8173,d87ad39185bd55b13c7b8637f62570b2,eb9073396932521904a547ebcc4f793c,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 9, 'num_leaves': 10, 'n_estimators': 3788, 'random_state': 660904107, 'boosting_type': 'dart', 'learning_rate': 0.4799618365553546, 'min_child_samples': 50}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9652,0.726483221615217,dynamic,0.0,0.037,FB,0.9642,0.705521425121828,False,False,False,LGBM
155,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,0,34,3.704,0.0778,a4a342a280d371364d8b5bd1137e8b8b,66b190afc367214021c799ef2aa4d8d1,sklearn.linear_model.LogisticRegression,"{'C': 0.0001, 'tol': 0.0004660409540284934, 'n_jobs': 1, 'solver': 'liblinear', 'penalty': 'l1', 'max_iter': 590, 'random_state': 798459991}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8071,0.0,dynamic,0.0,0.037,FB,0.0,0.0,False,False,False,LR
156,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.8871,e554720c04e6d5798723b446980dfffd,0b26756e540ca2217991f9b72c31444e,custom.dtbased.FairLearnClassifier,"{'T': 20, 'eps': 0.03882102641282785, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 117999418, 'model__splitter': 'best', 'model__criterion': 'entropy', 'model__max_depth': 24, 'protected_column': 'sex', 'model__min_samples_leaf': 59, 'model__min_samples_split': 76}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8409,0.943899970807243,dynamic,0.0,0.1111,FB,0.8449,0.9396686702614,False,False,False,EG
157,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.8935,17ce0c629636df45aa9c6ef487f053b1,4f000264030b925acf3686ab9678e255,custom.dtbased.FairLearnClassifier,"{'T': 50, 'eps': 0.03698747362529648, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 79189225, 'model__splitter': 'best', 'model__criterion': 'gini', 'model__max_depth': 12, 'protected_column': 'sex', 'model__min_samples_leaf': 68, 'model__min_samples_split': 3}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8495,0.94690496301469,dynamic,0.0,0.1111,FB,0.8503,0.943568403833385,False,False,False,EG
158,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.9002,5b19d700c1990b7208beb99e11686113,659ecb92c1a55101297af551a55c3bc7,custom.dtbased.FairLearnClassifier,"{'T': 20, 'eps': 0.27107534496289276, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 505399561, 'model__splitter': 'best', 'model__criterion': 'entropy', 'model__max_depth': 33, 'protected_column': 'sex', 'model__min_samples_leaf': 12, 'model__min_samples_split': 6}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8791,0.923193296035157,dynamic,0.0,0.1111,FB,0.8871,0.92496928483671,False,False,False,EG
159,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.879,3fa0d582a3cdb42429aab1b102f14e3d,65e54156477d2fcd8dc3c616903d59a4,custom.dtbased.FairLearnClassifier,"{'T': 20, 'eps': 0.27664827089547567, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 643111853, 'model__splitter': 'best', 'model__criterion': 'gini', 'model__max_depth': 20, 'protected_column': 'sex', 'model__min_samples_leaf': 15, 'model__min_samples_split': 67}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.882,0.875983471632018,dynamic,0.0,0.1111,FB,0.8855,0.882949832030738,False,False,False,EG
160,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.8629,3f2cad924623bd83ce50f957ffa5e107,6196c935a8ad5cc9b1701440b8725cde,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 25, 'random_state': 244744332, 'optimizer__lr': 0.00491186153318642, 'model__dropout': 0.29815364747804646, 'model__input_dim': 106, 'optimizer__betas': [0.9, 0.9995], 'optimizer__amsgrad': True, 'model__hidden_layers': [50], 'model__use_batch_norm': True, 'optimizer__weight_decay': 0.001}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9548,0.796181995225531,dynamic,0.0,0.1111,FB,0.951,0.772702370925567,False,False,False,NN
161,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.7768,b855777cf256270f38f475a6a12e3f44,c43f1366b57dd8b2c5181985b042df63,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 25, 'random_state': 970567861, 'optimizer__lr': 0.0015477164131687117, 'model__dropout': 0.1260308797558671, 'model__input_dim': 106, 'optimizer__betas': [0.95, 0.999], 'optimizer__amsgrad': False, 'model__hidden_layers': [100, 50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8924,0.698709924488322,dynamic,0.0,0.1111,FB,0.8971,0.691354177053788,False,False,False,NN
162,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.8497,797beed1c7f6d34ef356d3f726d2b66a,3c5dfc55c4f6fbeaa1dc197d57fc6c3b,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 25, 'random_state': 700588364, 'optimizer__lr': 0.0028622771605385277, 'model__dropout': 0.28839137655536223, 'model__input_dim': 106, 'optimizer__betas': [0.9, 0.9995], 'optimizer__amsgrad': True, 'model__hidden_layers': [50, 50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8081,0.899657497002856,dynamic,0.0,0.1111,FB,0.8067,0.889226477603104,False,False,False,NN
163,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.7451,d87ad39185bd55b13c7b8637f62570b2,141fc22184df9f54947d9e8cbbf054f7,lightgbm.LGBMClassifier,"{'n_jobs': 8, 'max_depth': 9, 'num_leaves': 10, 'n_estimators': 3788, 'random_state': 660904107, 'boosting_type': 'dart', 'learning_rate': 0.4799618365553546, 'min_child_samples': 50}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9751,0.632470557168699,dynamic,0.0,0.1111,FB,0.9785,0.640007265185845,False,False,False,LGBM
164,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.7235,4f122b1d5d533a84b7181ef2f7d9d26f,445c7543c7c66663e26685bc6bcb06fe,custom.torch.implementation.FeedForwardClassifier,"{'n_jobs': -1, 'batch_size': 2048, 'max_epochs': 75, 'random_state': 948104066, 'optimizer__lr': 0.0033579659225470224, 'model__dropout': 0.16763151509135749, 'model__input_dim': 106, 'optimizer__betas': [0.95, 0.999], 'optimizer__amsgrad': True, 'model__hidden_layers': [50, 50], 'model__use_batch_norm': False, 'optimizer__weight_decay': 0.01}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9806,0.606400249193785,dynamic,0.0,0.1111,FB,0.9817,0.604768703885573,False,False,False,NN
165,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.6958,ac35a963508aa9dd840340b69a6af2d6,c8884c1d6d6d0442785fefefce926b55,sklearn.tree.DecisionTreeClassifier,"{'n_jobs': -1, 'splitter': 'best', 'criterion': 'entropy', 'max_depth': 22, 'random_state': 656783995, 'min_samples_leaf': 38, 'min_samples_split': 92}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9813,0.57525116903801,dynamic,0.0,0.1111,FB,0.9834,0.573342289582363,False,False,False,DT
166,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,1,11,11.111,0.7824,4f7bcd1c1b10a7d74f6e56fb1893813e,26841d346d65bc94b98e5f9db124c562,sklearn.tree.DecisionTreeClassifier,"{'n_jobs': -1, 'splitter': 'best', 'criterion': 'entropy', 'max_depth': 22, 'random_state': 942429870, 'min_samples_leaf': 7, 'min_samples_split': 22}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.953,0.684135383342158,dynamic,0.0,0.1111,FB,0.9598,0.705017857202488,False,False,False,DT
167,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,2,3,33.333,0.9031,17ce0c629636df45aa9c6ef487f053b1,e6665b059011ea89c1a753dab8b5157a,custom.dtbased.FairLearnClassifier,"{'T': 50, 'eps': 0.03698747362529648, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 79189225, 'model__splitter': 'best', 'model__criterion': 'gini', 'model__max_depth': 12, 'protected_column': 'sex', 'model__min_samples_leaf': 68, 'model__min_samples_split': 3}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.869,0.942547611933808,dynamic,0.0,0.3333,FB,0.87,0.936463369571407,False,False,False,EG
168,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,2,3,33.333,0.8982,5b19d700c1990b7208beb99e11686113,dad9485f945c98a22800fd6f4811c9a3,custom.dtbased.FairLearnClassifier,"{'T': 20, 'eps': 0.27107534496289276, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 505399561, 'model__splitter': 'best', 'model__criterion': 'entropy', 'model__max_depth': 33, 'protected_column': 'sex', 'model__min_samples_leaf': 12, 'model__min_samples_split': 6}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8764,0.922191058037439,dynamic,0.0,0.3333,FB,0.8838,0.93416039051588,False,False,False,EG
169,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,2,3,33.333,0.9003,e554720c04e6d5798723b446980dfffd,a083627a91953799e1d5cb34e48ab79e,custom.dtbased.FairLearnClassifier,"{'T': 20, 'eps': 0.03882102641282785, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 117999418, 'model__splitter': 'best', 'model__criterion': 'entropy', 'model__max_depth': 24, 'protected_column': 'sex', 'model__min_samples_leaf': 59, 'model__min_samples_split': 76}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8707,0.933854122336653,dynamic,0.0,0.3333,FB,0.8768,0.935203776924664,False,False,False,EG
170,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,3,3,1,100.0,0.9104,17ce0c629636df45aa9c6ef487f053b1,b97b39976ea786d39d25536667b365d4,custom.dtbased.FairLearnClassifier,"{'T': 50, 'eps': 0.03698747362529648, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 79189225, 'model__splitter': 'best', 'model__criterion': 'gini', 'model__max_depth': 12, 'protected_column': 'sex', 'model__min_samples_leaf': 68, 'model__min_samples_split': 3}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8731,0.954173505449368,dynamic,0.0,1.0,FB,0.8767,0.950712973812147,False,False,False,EG
171,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,2,0,15,11.111,0.6562,63df802970f1982069364761ca059c01,33f224e0a55cef681858dbaabed52b63,sklearn.ensemble.RandomForestClassifier,"{'n_jobs': 8, 'criterion': 'gini', 'max_depth': 23, 'max_features': 'log2', 'n_estimators': 274, 'random_state': 24885365, 'min_samples_leaf': 50, 'min_samples_split': 122}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.9896,0.532132274382721,dynamic,0.0,0.1111,FB,0.9881,0.530741608267729,False,False,False,RF
172,a444331d20d5e02d8f766873d7616474,23835fba22f242137fc9b6f1bc45d1c0,2,0,15,11.111,0.8943,3c51484848b01a776f5982a243601fbe,95061118156d00967a93afd06f4d8104,custom.dtbased.FairLearnClassifier,"{'T': 50, 'eps': 0.2065808883841964, 'n_jobs': -1, 'estimator': 'sklearn.tree.DecisionTreeClassifier', 'constraints': 'fairlearn.reductions.TruePositiveRateDifference', 'unawareness': False, 'random_state': 72972420, 'model__splitter': 'best', 'model__criterion': 'entropy', 'model__max_depth': 18, 'protected_column': 'sex', 'model__min_samples_leaf': 22, 'model__min_samples_split': 6}",,Hyperband,"{'alpha': 'dynamic', 'alpha_shift': 0.0}",validation,tpr = 50,0.8733,0.917141730389695,dynamic,0.0,0.1111,FB,0.8752,0.915467144291746,False,False,False,EG
